t;x;F
9.223000;96.661779;0.628566
9.224000;96.686375;0.628377
9.225000;96.710973;0.628189
9.226000;96.735575;0.628000
9.227000;96.760179;0.627812
9.228000;96.784787;0.627623
9.229000;96.809397;0.627435
9.230000;96.834011;0.627247
9.231000;96.858627;0.627059
9.232000;96.883247;0.626871
9.233000;96.907869;0.626683
9.234000;96.932494;0.626495
9.235000;96.957123;0.626307
9.236000;96.981754;0.626119
9.237000;97.006388;0.625931
9.238000;97.031026;0.625743
9.239000;97.055666;0.625556
9.240000;97.080309;0.625368
9.241000;97.104956;0.625180
9.242000;97.129605;0.624993
9.243000;97.154257;0.624805
9.244000;97.178912;0.624618
9.245000;97.203570;0.624431
9.246000;97.228232;0.624243
9.247000;97.252896;0.624056
9.248000;97.277563;0.623869
9.249000;97.302233;0.623682
9.250000;97.326906;0.623495
9.251000;97.351582;0.623308
9.252000;97.376261;0.623121
9.253000;97.400943;0.622934
9.254000;97.425628;0.622747
9.255000;97.450316;0.622560
9.256000;97.475007;0.622373
9.257000;97.499701;0.622187
9.258000;97.524398;0.622000
9.259000;97.549098;0.621814
9.260000;97.573801;0.621627
9.261000;97.598507;0.621441
9.262000;97.623216;0.621254
9.263000;97.647927;0.621068
9.264000;97.672642;0.620882
9.265000;97.697360;0.620695
9.266000;97.722081;0.620509
9.267000;97.746804;0.620323
9.268000;97.771531;0.620137
9.269000;97.796261;0.619951
9.270000;97.820994;0.619765
9.271000;97.845729;0.619579
9.272000;97.870468;0.619393
9.273000;97.895209;0.619207
9.274000;97.919954;0.619022
9.275000;97.944701;0.618836
9.276000;97.969452;0.618650
9.277000;97.994206;0.618465
9.278000;98.018962;0.618279
9.279000;98.043721;0.618094
9.280000;98.068484;0.617908
9.281000;98.093249;0.617723
9.282000;98.118018;0.617538
9.283000;98.142789;0.617353
9.284000;98.167563;0.617167
9.285000;98.192341;0.616982
9.286000;98.217121;0.616797
9.287000;98.241904;0.616612
9.288000;98.266690;0.616427
9.289000;98.291480;0.616242
9.290000;98.316272;0.616058
9.291000;98.341067;0.615873
9.292000;98.365865;0.615688
9.293000;98.390666;0.615503
9.294000;98.415470;0.615319
9.295000;98.440277;0.615134
9.296000;98.465087;0.614950
9.297000;98.489900;0.614765
9.298000;98.514716;0.614581
9.299000;98.539535;0.614396
9.300000;98.564357;0.614212
9.301000;98.589182;0.614028
9.302000;98.614010;0.613844
9.303000;98.638841;0.613660
9.304000;98.663675;0.613476
9.305000;98.688511;0.613292
9.306000;98.713351;0.613108
9.307000;98.738194;0.612924
9.308000;98.763039;0.612740
9.309000;98.787888;0.612556
9.310000;98.812740;0.612372
9.311000;98.837594;0.612189
9.312000;98.862452;0.612005
9.313000;98.887312;0.611821
9.314000;98.912176;0.611638
9.315000;98.937042;0.611454
9.316000;98.961912;0.611271
9.317000;98.986784;0.611088
9.318000;99.011660;0.610904
9.319000;99.036538;0.610721
9.320000;99.061419;0.610538
9.321000;99.086304;0.610355
9.322000;99.111191;0.610172
9.323000;99.136081;0.609989
9.324000;99.160974;0.609806
9.325000;99.185871;0.609623
9.326000;99.210770;0.609440
9.327000;99.235672;0.609257
9.328000;99.260577;0.609074
9.329000;99.285485;0.608892
9.330000;99.310396;0.608709
9.331000;99.335310;0.608526
9.332000;99.360227;0.608344
9.333000;99.385147;0.608161
9.334000;99.410070;0.607979
9.335000;99.434996;0.607797
9.336000;99.459924;0.607614
9.337000;99.484856;0.607432
9.338000;99.509791;0.607250
9.339000;99.534729;0.607068
9.340000;99.559669;0.606886
9.341000;99.584613;0.606704
9.342000;99.609560;0.606522
9.343000;99.634509;0.606340
9.344000;99.659462;0.606158
9.345000;99.684417;0.605976
9.346000;99.709376;0.605794
9.347000;99.734337;0.605613
9.348000;99.759302;0.605431
9.349000;99.784269;0.605249
9.350000;99.809239;0.605068
9.351000;99.834213;0.604886
9.352000;99.859189;0.604705
9.353000;99.884168;0.604523
9.354000;99.909150;0.604342
9.355000;99.934136;0.604161
9.356000;99.959124;0.603980
9.357000;99.984115;0.603798
9.358000;100.009109;0.603617
9.359000;100.034106;0.603436
9.360000;100.059106;0.603255
9.361000;100.084109;0.603074
9.362000;100.109115;0.602893
9.363000;100.134124;0.602713
9.364000;100.159135;0.602532
9.365000;100.184150;0.602351
9.366000;100.209168;0.602170
9.367000;100.234189;0.601990
9.368000;100.259212;0.601809
9.369000;100.284239;0.601629
9.370000;100.309269;0.601448
9.371000;100.334301;0.601268
9.372000;100.359337;0.601087
9.373000;100.384375;0.600907
9.374000;100.409417;0.600727
9.375000;100.434461;0.600547
9.376000;100.459508;0.600367
9.377000;100.484559;0.600186
9.378000;100.509612;0.600006
9.379000;100.534668;0.599826
9.380000;100.559727;0.599647
9.381000;100.584790;0.599467
9.382000;100.609855;0.599287
9.383000;100.634923;0.599107
9.384000;100.659994;0.598927
9.385000;100.685068;0.598748
9.386000;100.710145;0.598568
9.387000;100.735225;0.598389
9.388000;100.760308;0.598209
9.389000;100.785394;0.598030
9.390000;100.810482;0.597850
9.391000;100.835574;0.597671
9.392000;100.860669;0.597492
9.393000;100.885766;0.597312
9.394000;100.910867;0.597133
9.395000;100.935971;0.596954
9.396000;100.961077;0.596775
9.397000;100.986187;0.596596
9.398000;101.011299;0.596417
9.399000;101.036415;0.596238
9.400000;101.061533;0.596059
9.401000;101.086654;0.595881
9.402000;101.111779;0.595702
9.403000;101.136906;0.595523
9.404000;101.162036;0.595345
9.405000;101.187169;0.595166
9.406000;101.212305;0.594987
9.407000;101.237444;0.594809
9.408000;101.262586;0.594631
9.409000;101.287731;0.594452
9.410000;101.312879;0.594274
9.411000;101.338030;0.594096
9.412000;101.363184;0.593917
9.413000;101.388341;0.593739
9.414000;101.413501;0.593561
9.415000;101.438663;0.593383
9.416000;101.463829;0.593205
9.417000;101.488998;0.593027
9.418000;101.514169;0.592849
9.419000;101.539344;0.592672
9.420000;101.564521;0.592494
9.421000;101.589702;0.592316
9.422000;101.614885;0.592138
9.423000;101.640071;0.591961
9.424000;101.665261;0.591783
9.425000;101.690453;0.591606
9.426000;101.715648;0.591428
9.427000;101.740846;0.591251
9.428000;101.766047;0.591073
9.429000;101.791252;0.590896
9.430000;101.816459;0.590719
9.431000;101.841669;0.590542
9.432000;101.866881;0.590365
9.433000;101.892097;0.590188
9.434000;101.917316;0.590011
9.435000;101.942538;0.589834
9.436000;101.967763;0.589657
9.437000;101.992990;0.589480
9.438000;102.018221;0.589303
9.439000;102.043454;0.589126
9.440000;102.068691;0.588949
9.441000;102.093930;0.588773
9.442000;102.119173;0.588596
9.443000;102.144418;0.588420
9.444000;102.169667;0.588243
9.445000;102.194918;0.588067
9.446000;102.220172;0.587890
9.447000;102.245429;0.587714
9.448000;102.270689;0.587538
9.449000;102.295952;0.587361
9.450000;102.321218;0.587185
9.451000;102.346487;0.587009
9.452000;102.371759;0.586833
9.453000;102.397034;0.586657
9.454000;102.422312;0.586481
9.455000;102.447593;0.586305
9.456000;102.472877;0.586129
9.457000;102.498163;0.585953
9.458000;102.523453;0.585778
9.459000;102.548745;0.585602
9.460000;102.574041;0.585426
9.461000;102.599339;0.585251
9.462000;102.624641;0.585075
9.463000;102.649945;0.584900
9.464000;102.675252;0.584724
9.465000;102.700563;0.584549
9.466000;102.725876;0.584374
9.467000;102.751192;0.584198
9.468000;102.776511;0.584023
9.469000;102.801833;0.583848
9.470000;102.827158;0.583673
9.471000;102.852486;0.583498
9.472000;102.877817;0.583323
9.473000;102.903151;0.583148
9.474000;102.928487;0.582973
9.475000;102.953827;0.582798
9.476000;102.979170;0.582623
9.477000;103.004515;0.582448
9.478000;103.029864;0.582274
9.479000;103.055215;0.582099
9.480000;103.080570;0.581924
9.481000;103.105927;0.581750
9.482000;103.131287;0.581575
9.483000;103.156650;0.581401
9.484000;103.182017;0.581226
9.485000;103.207386;0.581052
9.486000;103.232758;0.580878
9.487000;103.258133;0.580704
9.488000;103.283511;0.580529
9.489000;103.308892;0.580355
9.490000;103.334276;0.580181
9.491000;103.359662;0.580007
9.492000;103.385052;0.579833
9.493000;103.410445;0.579659
9.494000;103.435840;0.579485
9.495000;103.461239;0.579312
9.496000;103.486640;0.579138
9.497000;103.512045;0.578964
9.498000;103.537452;0.578790
9.499000;103.562863;0.578617
9.500000;103.588276;0.578443
9.501000;103.613692;0.578270
9.502000;103.639111;0.578096
9.503000;103.664533;0.577923
9.504000;103.689958;0.577749
9.505000;103.715386;0.577576
9.506000;103.740817;0.577403
9.507000;103.766251;0.577230
9.508000;103.791688;0.577057
9.509000;103.817128;0.576884
9.510000;103.842570;0.576710
9.511000;103.868016;0.576537
9.512000;103.893464;0.576365
9.513000;103.918916;0.576192
9.514000;103.944370;0.576019
9.515000;103.969828;0.575846
9.516000;103.995288;0.575673
9.517000;104.020751;0.575501
9.518000;104.046217;0.575328
9.519000;104.071686;0.575155
9.520000;104.097159;0.574983
9.521000;104.122634;0.574810
9.522000;104.148111;0.574638
9.523000;104.173592;0.574466
9.524000;104.199076;0.574293
9.525000;104.224563;0.574121
9.526000;104.250053;0.573949
9.527000;104.275545;0.573777
9.528000;104.301041;0.573605
9.529000;104.326539;0.573433
9.530000;104.352041;0.573261
9.531000;104.377545;0.573089
9.532000;104.403052;0.572917
9.533000;104.428562;0.572745
9.534000;104.454076;0.572573
9.535000;104.479592;0.572401
9.536000;104.505111;0.572230
9.537000;104.530633;0.572058
9.538000;104.556158;0.571886
9.539000;104.581685;0.571715
9.540000;104.607216;0.571543
9.541000;104.632750;0.571372
9.542000;104.658287;0.571201
9.543000;104.683826;0.571029
9.544000;104.709369;0.570858
9.545000;104.734914;0.570687
9.546000;104.760462;0.570516
9.547000;104.786014;0.570344
9.548000;104.811568;0.570173
9.549000;104.837125;0.570002
9.550000;104.862685;0.569831
9.551000;104.888248;0.569660
9.552000;104.913814;0.569490
9.553000;104.939383;0.569319
9.554000;104.964955;0.569148
9.555000;104.990530;0.568977
9.556000;105.016108;0.568807
9.557000;105.041688;0.568636
9.558000;105.067272;0.568465
9.559000;105.092858;0.568295
9.560000;105.118448;0.568124
9.561000;105.144040;0.567954
9.562000;105.169635;0.567784
9.563000;105.195234;0.567613
9.564000;105.220835;0.567443
9.565000;105.246439;0.567273
9.566000;105.272046;0.567103
9.567000;105.297656;0.566933
9.568000;105.323269;0.566763
9.569000;105.348884;0.566593
9.570000;105.374503;0.566423
9.571000;105.400125;0.566253
9.572000;105.425749;0.566083
9.573000;105.451377;0.565913
9.574000;105.477007;0.565743
9.575000;105.502641;0.565574
9.576000;105.528277;0.565404
9.577000;105.553916;0.565234
9.578000;105.579558;0.565065
9.579000;105.605204;0.564895
9.580000;105.630852;0.564726
9.581000;105.656503;0.564556
9.582000;105.682156;0.564387
9.583000;105.707813;0.564218
9.584000;105.733473;0.564049
9.585000;105.759136;0.563879
9.586000;105.784801;0.563710
9.587000;105.810470;0.563541
9.588000;105.836141;0.563372
9.589000;105.861816;0.563203
9.590000;105.887493;0.563034
9.591000;105.913173;0.562865
9.592000;105.938856;0.562696
9.593000;105.964542;0.562528
9.594000;105.990231;0.562359
9.595000;106.015923;0.562190
9.596000;106.041618;0.562022
9.597000;106.067316;0.561853
9.598000;106.093017;0.561685
9.599000;106.118720;0.561516
9.600000;106.144427;0.561348
9.601000;106.170136;0.561179
9.602000;106.195849;0.561011
9.603000;106.221564;0.560843
9.604000;106.247282;0.560674
9.605000;106.273003;0.560506
9.606000;106.298727;0.560338
9.607000;106.324454;0.560170
9.608000;106.350184;0.560002
9.609000;106.375917;0.559834
9.610000;106.401653;0.559666
9.611000;106.427392;0.559498
9.612000;106.453133;0.559330
9.613000;106.478878;0.559163
9.614000;106.504625;0.558995
9.615000;106.530376;0.558827
9.616000;106.556129;0.558660
9.617000;106.581885;0.558492
9.618000;106.607645;0.558325
9.619000;106.633407;0.558157
9.620000;106.659172;0.557990
9.621000;106.684940;0.557822
9.622000;106.710711;0.557655
9.623000;106.736484;0.557488
9.624000;106.762261;0.557320
9.625000;106.788041;0.557153
9.626000;106.813823;0.556986
9.627000;106.839609;0.556819
9.628000;106.865397;0.556652
9.629000;106.891188;0.556485
9.630000;106.916983;0.556318
9.631000;106.942780;0.556151
9.632000;106.968580;0.555984
9.633000;106.994383;0.555818
9.634000;107.020189;0.555651
9.635000;107.045997;0.555484
9.636000;107.071809;0.555318
9.637000;107.097624;0.555151
9.638000;107.123441;0.554985
9.639000;107.149262;0.554818
9.640000;107.175085;0.554652
9.641000;107.200912;0.554485
9.642000;107.226741;0.554319
9.643000;107.252573;0.554153
9.644000;107.278408;0.553987
9.645000;107.304246;0.553820
9.646000;107.330087;0.553654
9.647000;107.355931;0.553488
9.648000;107.381778;0.553322
9.649000;107.407627;0.553156
9.650000;107.433480;0.552990
9.651000;107.459336;0.552824
9.652000;107.485194;0.552659
9.653000;107.511055;0.552493
9.654000;107.536920;0.552327
9.655000;107.562787;0.552161
9.656000;107.588657;0.551996
9.657000;107.614530;0.551830
9.658000;107.640406;0.551665
9.659000;107.666285;0.551499
9.660000;107.692166;0.551334
9.661000;107.718051;0.551168
9.662000;107.743939;0.551003
9.663000;107.769829;0.550838
9.664000;107.795722;0.550673
9.665000;107.821619;0.550507
9.666000;107.847518;0.550342
9.667000;107.873420;0.550177
9.668000;107.899325;0.550012
9.669000;107.925233;0.549847
9.670000;107.951144;0.549682
9.671000;107.977058;0.549517
9.672000;108.002975;0.549353
9.673000;108.028894;0.549188
9.674000;108.054817;0.549023
9.675000;108.080742;0.548858
9.676000;108.106671;0.548694
9.677000;108.132602;0.548529
9.678000;108.158536;0.548365
9.679000;108.184473;0.548200
9.680000;108.210413;0.548036
9.681000;108.236356;0.547871
9.682000;108.262302;0.547707
9.683000;108.288251;0.547543
9.684000;108.314203;0.547378
9.685000;108.340157;0.547214
9.686000;108.366115;0.547050
9.687000;108.392075;0.546886
9.688000;108.418038;0.546722
9.689000;108.444005;0.546558
9.690000;108.469974;0.546394
9.691000;108.495946;0.546230
9.692000;108.521921;0.546066
9.693000;108.547899;0.545902
9.694000;108.573879;0.545739
9.695000;108.599863;0.545575
9.696000;108.625850;0.545411
9.697000;108.651839;0.545248
9.698000;108.677831;0.545084
9.699000;108.703827;0.544921
9.700000;108.729825;0.544757
9.701000;108.755826;0.544594
9.702000;108.781830;0.544431
9.703000;108.807837;0.544267
9.704000;108.833847;0.544104
9.705000;108.859860;0.543941
9.706000;108.885875;0.543778
9.707000;108.911894;0.543615
9.708000;108.937916;0.543451
9.709000;108.963940;0.543288
9.710000;108.989967;0.543125
9.711000;109.015997;0.542963
9.712000;109.042031;0.542800
9.713000;109.068067;0.542637
9.714000;109.094106;0.542474
9.715000;109.120147;0.542311
9.716000;109.146192;0.542149
9.717000;109.172240;0.541986
9.718000;109.198290;0.541824
9.719000;109.224344;0.541661
9.720000;109.250400;0.541499
9.721000;109.276459;0.541336
9.722000;109.302522;0.541174
9.723000;109.328587;0.541011
9.724000;109.354655;0.540849
9.725000;109.380726;0.540687
9.726000;109.406799;0.540525
9.727000;109.432876;0.540363
9.728000;109.458956;0.540201
9.729000;109.485038;0.540038
9.730000;109.511124;0.539876
9.731000;109.537212;0.539715
9.732000;109.563303;0.539553
9.733000;109.589397;0.539391
9.734000;109.615494;0.539229
9.735000;109.641594;0.539067
9.736000;109.667697;0.538906
9.737000;109.693803;0.538744
9.738000;109.719911;0.538582
9.739000;109.746023;0.538421
9.740000;109.772137;0.538259
9.741000;109.798255;0.538098
9.742000;109.824375;0.537936
9.743000;109.850498;0.537775
9.744000;109.876624;0.537614
9.745000;109.902753;0.537452
9.746000;109.928885;0.537291
9.747000;109.955020;0.537130
9.748000;109.981157;0.536969
9.749000;110.007298;0.536808
9.750000;110.033441;0.536647
9.751000;110.059588;0.536486
9.752000;110.085737;0.536325
9.753000;110.111889;0.536164
9.754000;110.138044;0.536003
9.755000;110.164202;0.535843
9.756000;110.190363;0.535682
9.757000;110.216527;0.535521
9.758000;110.242693;0.535361
9.759000;110.268863;0.535200
9.760000;110.295035;0.535039
9.761000;110.321211;0.534879
9.762000;110.347389;0.534718
9.763000;110.373570;0.534558
9.764000;110.399754;0.534398
9.765000;110.425941;0.534237
9.766000;110.452131;0.534077
9.767000;110.478324;0.533917
9.768000;110.504519;0.533757
9.769000;110.530718;0.533597
9.770000;110.556919;0.533437
9.771000;110.583124;0.533277
9.772000;110.609331;0.533117
9.773000;110.635541;0.532957
9.774000;110.661754;0.532797
9.775000;110.687970;0.532637
9.776000;110.714189;0.532477
9.777000;110.740410;0.532318
9.778000;110.766635;0.532158
9.779000;110.792863;0.531998
9.780000;110.819093;0.531839
9.781000;110.845326;0.531679
9.782000;110.871562;0.531520
9.783000;110.897802;0.531360
9.784000;110.924043;0.531201
9.785000;110.950288;0.531042
9.786000;110.976536;0.530882
9.787000;111.002787;0.530723
9.788000;111.029040;0.530564
9.789000;111.055297;0.530405
9.790000;111.081556;0.530246
9.791000;111.107818;0.530087
9.792000;111.134084;0.529928
9.793000;111.160352;0.529769
9.794000;111.186622;0.529610
9.795000;111.212896;0.529451
9.796000;111.239173;0.529292
9.797000;111.265453;0.529133
9.798000;111.291735;0.528975
9.799000;111.318020;0.528816
9.800000;111.344309;0.528657
9.801000;111.370600;0.528499
9.802000;111.396894;0.528340
9.803000;111.423191;0.528182
9.804000;111.449491;0.528023
9.805000;111.475793;0.527865
9.806000;111.502099;0.527707
9.807000;111.528408;0.527548
9.808000;111.554719;0.527390
9.809000;111.581033;0.527232
9.810000;111.607351;0.527074
9.811000;111.633671;0.526916
9.812000;111.659994;0.526758
9.813000;111.686319;0.526600
9.814000;111.712648;0.526442
9.815000;111.738980;0.526284
9.816000;111.765314;0.526126
9.817000;111.791652;0.525968
9.818000;111.817992;0.525810
9.819000;111.844335;0.525653
9.820000;111.870681;0.525495
9.821000;111.897030;0.525337
9.822000;111.923382;0.525180
9.823000;111.949737;0.525022
9.824000;111.976095;0.524865
9.825000;112.002455;0.524707
9.826000;112.028819;0.524550
9.827000;112.055185;0.524392
9.828000;112.081554;0.524235
9.829000;112.107926;0.524078
9.830000;112.134301;0.523921
9.831000;112.160679;0.523764
9.832000;112.187060;0.523606
9.833000;112.213443;0.523449
9.834000;112.239830;0.523292
9.835000;112.266219;0.523135
9.836000;112.292612;0.522979
9.837000;112.319007;0.522822
9.838000;112.345405;0.522665
9.839000;112.371806;0.522508
9.840000;112.398210;0.522351
9.841000;112.424616;0.522195
9.842000;112.451026;0.522038
9.843000;112.477438;0.521881
9.844000;112.503854;0.521725
9.845000;112.530272;0.521568
9.846000;112.556693;0.521412
9.847000;112.583117;0.521256
9.848000;112.609544;0.521099
9.849000;112.635974;0.520943
9.850000;112.662407;0.520787
9.851000;112.688842;0.520630
9.852000;112.715281;0.520474
9.853000;112.741722;0.520318
9.854000;112.768166;0.520162
9.855000;112.794613;0.520006
9.856000;112.821063;0.519850
9.857000;112.847516;0.519694
9.858000;112.873972;0.519538
9.859000;112.900431;0.519382
9.860000;112.926892;0.519227
9.861000;112.953356;0.519071
9.862000;112.979824;0.518915
9.863000;113.006294;0.518759
9.864000;113.032767;0.518604
9.865000;113.059243;0.518448
9.866000;113.085722;0.518293
9.867000;113.112203;0.518137
9.868000;113.138688;0.517982
9.869000;113.165175;0.517827
9.870000;113.191666;0.517671
9.871000;113.218159;0.517516
9.872000;113.244655;0.517361
9.873000;113.271154;0.517206
9.874000;113.297656;0.517050
9.875000;113.324161;0.516895
9.876000;113.350668;0.516740
9.877000;113.377179;0.516585
9.878000;113.403692;0.516430
9.879000;113.430208;0.516275
